track_id,title,genre_top,artist_name,license,subset,duration,listens,split
47660,Gladias,Electronic,Haute Culture,CC BY-NC-SA,small,288,8877,training
47661,una vez mas,Folk,Onda bidón,CC BY-NC-SA,small,143,759,training
47662,alexandra,Folk,Onda bidón,CC BY-NC-SA,small,129,701,training
47663,me aborrezco cada vez que llego tarde,Folk,Onda bidón,CC BY-NC-SA,small,171,635,training
47665,My Darling Grace,Pop,Berlinist,CC BY-NC-SA,small,258,1199,training
47666,No Love Song,Pop,Berlinist,CC BY-NC-SA,small,264,1484,training
47916,Plumy Tale,Rock,Dumbo Gets Mad,CC BY-NC-SA,small,230,17767,training
47921,Eclectic Prawn,Rock,Dumbo Gets Mad,CC BY-NC-SA,small,235,2352,training
48307,Intrigue,Experimental,Ambient Fabric,CC BY-NC-SA,small,599,1309,training
48317,Starling,Experimental,Gurdonark,CC BY-NC-SA,small,203,2714,validation
48367,What It Is Impossible Not to Know and What It Is No Longer Permissible To Believe in the United States,Rock,Cloudkicker,CC BY-NC-SA,small,366,2336,training
48368,A Hymn to the Projectile,Rock,Cloudkicker,CC BY-NC-SA,small,255,2079,training
48369,One Enemy Among Twenty-Five Million Friends,Rock,Cloudkicker,CC BY-NC-SA,small,333,2051,training
48437,TighsFactor,Electronic,Illocanblo,CC BY-NC-SA,small,225,4493,training
48439,Panic,Electronic,Bass Assassin,CC BY-NC-SA,small,255,3852,training
48440,BassAssassin,Electronic,Bass Assassin,CC BY-NC-SA,small,295,4398,training
48442,8bitDetective,Electronic,Bass Assassin,CC BY-NC-SA,small,250,47994,training
48443,SmurfPulser,Electronic,Illocanblo,CC BY-NC-SA,small,285,35345,training
48444,au courant,Pop,AlexandreDavidGabriel,CC BY-NC-SA,small,174,530,training
48446,pluie d'atome,Pop,AlexandreDavidGabriel,CC BY-NC-SA,small,537,383,training
48450,4cordes,Pop,AlexandreDavidGabriel,CC BY-NC-SA,small,141,473,training
48452,éventé,Pop,AlexandreDavidGabriel,CC BY-NC-SA,small,153,458,training
48453,deux dents dehors,Pop,AlexandredavidgabrielMehdi,CC BY-NC-SA,small,414,466,training
48454,la cravatte et le ventre,Pop,AlexandreDavidGabriel,CC BY-NC-SA,small,60,578,training
48456,nez,Pop,AlexandreDavidGabriel,CC BY-NC-SA,small,146,855,training
48457,poitrine épaules bassin,Pop,AlexandreDavidGabriel,CC BY-NC-SA,small,107,1027,training
48462,"Awaken, Child",Electronic,Sycamore Drive,CC BY-NC-SA,small,102,6111,training
48463,Happiness,Electronic,Sycamore Drive,CC BY-NC-SA,small,131,11325,training
48464,The Waves Call Her Name,Electronic,Sycamore Drive,CC BY-NC-SA,small,97,6425,training
48465,Ocean Breeze,Electronic,Sycamore Drive,CC BY-NC-SA,small,111,23628,training
48466,Slumber,Electronic,Sycamore Drive,CC BY-NC-SA,small,200,11027,training
48808,Local Boogie,Folk,Oblivian Substanshall,CC BY-NC-SA,small,65,4351,training
48815,FUN,Folk,Oblivian Substanshall,CC BY-NC-SA,small,100,592,training
48861,Skull Flower,Experimental,NaDa BaBa,CC BY-NC-SA,small,325,950,training
48862,Thursday Morning In London (Falluja Mix),Experimental,NaDa BaBa,CC BY-NC-SA,small,345,1052,training
48863,Thunder Wave,Experimental,NaDa BaBa,CC BY-NC-SA,small,157,1068,training
48864,Visiting Brett Whiteley In Hell,Experimental,NaDa BaBa,CC BY-NC-SA,small,236,1018,training
48865,Mad To Talk,Experimental,NaDa BaBa,CC BY-NC-SA,small,315,1485,training
48931,School's Out (Columbine Mix),Experimental,Sweden,CC BY-NC-SA,small,178,826,training
48990,Rompuy Reggae,Rock,Les Baudouins Morts,CC BY-NC-SA,small,201,2477,test
48999,Dark Horse,Rock,The Great Wilderness,CC BY-NC-SA,small,524,4070,test
49061,Track 03,Experimental,Justice Yeldham,CC BY-NC-SA,small,328,1516,training
49062,Track 04,Experimental,Justice Yeldham,CC BY-NC-SA,small,400,1424,training
49064,Track 06,Experimental,Justice Yeldham,CC BY-NC-SA,small,163,5329,training
49066,I Just Can't Stand Wangdangers,Experimental,Justice Yeldham,CC BY-NC-SA,small,403,3516,training
49067,Buscuit Basket,Experimental,Justice Yeldham,CC BY-NC-SA,small,466,5280,training
49068,Knobranaut,Experimental,Justice Yeldham,CC BY-NC-SA,small,429,3489,training
49070,Bologna Soundcheck 031105,Experimental,Justice Yeldham,CC BY-NC-SA,small,126,8750,training
49071,038 Zwolle 090104,Experimental,Justice Yeldham,CC BY-NC-SA,small,353,3151,training
49072,266 Chippendale 140706,Experimental,Justice Yeldham,CC BY-NC-SA,small,563,2735,training
49073,267 Chippendale 220706,Experimental,Justice Yeldham,CC BY-NC-SA,small,522,6024,training
49394,Pure Horror,Experimental,Volvox,CC BY-NC-SA,small,186,2621,training
49401,Insect Horror,Experimental,Volvox,CC BY-NC-SA,small,113,2275,training
49407,300104 hamburg,Experimental,Justice Yeldham,CC BY-NC-SA,small,272,8218,training
49408,020604 beirut,Experimental,Justice Yeldham,CC BY-NC-SA,small,353,11409,training
